brand,name_ja,model,id,verification_status,has_image,current_image_url,official_url,recommended_filename,target_folder
mont-bell,バーサライトパック 30,バーサライトパック 30,86fe2125-9362-4303-8067-539f0d5d402b,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1133323_cyl.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1133323,バーサライトパック 30 - 86fe2125.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,バーサライトパック 40,バーサライトパック 40,3d67d7c9-6304-42be-bb3c-72b023757ace,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1133324_blbk.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1133324,バーサライトパック 40 - 3d67d7c9.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,バーサライトパンツ Men's,バーサライトパンツ Men's,3514e2f1-cc61-4712-ae41-e1d287dc6413,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1128665_bk.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1128665,バーサライトパンツ Men's - 3514e2f1.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,フォームパッド 120,フォームパッド 120,f0797749-d601-49ee-99d2-a2ca6be1423d,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1124827_cnbl.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1124827,フォームパッド 120 - f0797749.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,フォームパッド 150,フォームパッド 150,0440e16a-b8c7-45a9-83d1-09c589e00c90,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1124826_cnbl.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1124826,フォームパッド 150 - 0440e16a.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,フォームパッド 180,フォームパッド 180,cfd1398e-473c-4ea8-8c34-93e525233f6b,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1124825_cnbl.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1124825,フォームパッド 180 - cfd1398e.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,プラズマ1000 アルパイン ダウンパーカ Women's,プラズマ1000 アルパイン ダウンパーカ Women's,dc45c628-bdbf-43df-9e72-c1a2975aa60b,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1101578_rdbr.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1101578,プラズマ1000 アルパイン ダウンパーカ Women's - dc45c628.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,プラズマ1000 アルパインダウン パーカ Men's,プラズマ1000 アルパインダウン パーカ Men's,c7bf0b86-405e-4692-81e5-16c16c3d0c67,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1101528_puid.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1101528,プラズマ1000 アルパインダウン パーカ Men's - c7bf0b86.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,マウンテンクルーザー400 Men's,マウンテンクルーザー400 Men's,2e4a0297-8159-4391-b4b6-84994eeaf33d,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1129758_tn.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1129758,マウンテンクルーザー400 Men's - 2e4a0297.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,マウンテンクルーザー400 Women's,マウンテンクルーザー400 Women's,03e7614e-a2c2-4d3f-aa61-f27ce2b3b2e7,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1129759_gy.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1129759,マウンテンクルーザー400 Women's - 03e7614e.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,マウンテンクルーザー600 Men's,マウンテンクルーザー600 Men's,6d3cdb3a-3da2-4000-a78a-00c5e1a8423b,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1129748_dgy.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1129748,マウンテンクルーザー600 Men's - 6d3cdb3a.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,マウンテンクルーザー600 Women's,マウンテンクルーザー600 Women's,27cd0967-741f-4097-9780-31c299c49fb0,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1129749_pu.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1129749,マウンテンクルーザー600 Women's - 27cd0967.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,マルチパワー ヘッドランプ,マルチパワー ヘッドランプ,d089fc81-85fc-416d-a871-2c750ebc80cc,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1134204_og.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1134204,マルチパワー ヘッドランプ - d089fc81.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ムーンライト テント1,ムーンライト テント1,e6b62d04-1eb5-4de1-b14d-e9497067df9e,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1122762_spgn.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1122762,ムーンライト テント1 - e6b62d04.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ムーンライト テント2,ムーンライト テント2,fc227538-38ad-46b7-a4c9-1d7770c9ea6e,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1122763_ltn.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1122763,ムーンライト テント2 - fc227538.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ムーンライト テント4,ムーンライト テント4,1ee9cdc8-2fab-47ac-8ff4-ea1a5ebe9074,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1122764_spgn.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1122764,ムーンライト テント4 - 1ee9cdc8.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ライトツェルト,ライトツェルト,4188081d-c3d3-4ebf-ac9c-f677ac560f2f,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1122704_cyl.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1122704,ライトツェルト - 4188081d.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
mont-bell,ライトツェルト L,ライトツェルト L,0bcec559-2fb8-48a7-a57f-bef946033177,verified,yes,https://webshop.montbell.jp/common/images/product/prod_s/s_1122792_yl.jpg,https://webshop.montbell.jp/goods/disp.php?product_id=1122792,ライトツェルト L - 0bcec559.png,tmp/gear-images/manual-image-todo/by-brand/mont-bell
